CNTR_CODE,Date,Country,continent,total_cases,new_cases,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,testing_policy,contact_tracing,stringency_index,vaccination_policy,facial_coverings,income_support,restrictions_internal_movements,international_travel_controls,public_information_campaigns,cancel_public_events,restriction_gatherings,close_public_transport,school_closures,people_fully_vaccinated_per_hundred,people_vaccinated_per_hundred,stay_home_requirements,workplace_closures,population,expected,id_date_1,id_date_2,id_country_1,id_country_2,id_date_area
NO,2020-06-22,Norway,Europe,8751,16,1.4494554507694724,1.7642010111994417,-1.238703691769827,1.0596364203976725,1.7210309150019094,0.41170452603900015,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,172,172,23,23,11304
NO,2020-06-23,Norway,Europe,8772,3,1.4679345498415113,1.7786269246243782,-1.238703691769827,1.0681109117206733,1.7881543216841858,0.30340426317221447,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,173,173,23,23,11305
NO,2020-06-24,Norway,Europe,8788,6,1.458695000305492,1.720923270924633,-1.238703691769827,1.0765261408665905,1.8648595946703572,0.20601739278465642,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,174,174,23,23,11306
NO,2020-06-25,Norway,Europe,8788,26,1.440215901233453,1.6488945843134128,-1.238703691769827,1.0681109117206733,1.9319830013526336,0.09771712991787049,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,175,175,23,23,11307
NO,2020-06-26,Norway,Europe,8832,17,1.3940827657878736,1.6057177245520646,-1.2083984379322832,1.0596364203976725,2.0134875979165865,-0.010583132948915452,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,176,176,23,23,11308
NO,2020-06-27,Norway,Europe,8846,23,1.3479496303422942,1.5624399842772558,-1.2690089456073708,1.1188985974815957,2.18609543820006,-0.06469537065842243,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,177,177,23,23,11309
NO,2020-06-28,Norway,Europe,8855,17,1.357124567643796,1.6057177245520646,-1.2690089456073708,1.1273730888045965,2.152533734858922,-0.07553297568987806,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,178,178,23,23,11310
NO,2020-06-29,Norway,Europe,8862,14,1.3479496303422942,1.576865897702192,-1.238703691769827,1.1104241061585944,2.128553897821679,-0.11880760836792942,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,179,179,23,23,11311
NO,2020-06-30,Norway,Europe,8879,9,1.3756036667158347,1.4759853842410993,-1.1479998551092063,1.0257384551056683,1.8648595946703572,-0.16215802849375247,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,180,180,23,23,11312
NO,2020-07-01,Norway,Europe,8896,12,1.421736802161414,1.43270764396629,-1.087389347434119,0.9749507693447462,1.7114322678463434,-0.22710787123471507,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,181,181,23,23,11313
NO,2020-07-02,Norway,Europe,8902,25,1.440215901233453,1.36067895735507,-0.9964735859214876,0.907214100937822,1.5196606949550808,-0.292057713975678,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,182,182,23,23,11314
NO,2020-07-03,Norway,Europe,8921,15,1.4494554507694724,1.2742243573189131,-0.8754644954233235,0.8056387294159776,1.212806041307055,-0.335332346653729,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,183,183,23,23,11315
NO,2020-07-04,Norway,Europe,8926,5,1.5233072348231103,1.2597984438939769,-0.7845487339106922,0.7718000263010573,1.0090361594713348,-0.32449474162227315,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,184,184,23,23,11316
NO,2020-07-05,Norway,Europe,8930,25,1.5325467843591296,1.2021956707076928,-0.6938448972500718,0.7379020610090533,0.9826734414968709,-0.389520371811008,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,185,185,23,23,11317
NO,2020-07-06,Norway,Europe,8936,5,1.5694403702686894,1.2021956707076928,-0.6332343895749841,0.7125378492171341,1.0258170111419038,-0.5194200572929335,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,186,186,23,23,11318
NO,2020-07-07,Norway,Europe,8947,3,1.5694403702686894,1.2021956707076928,-0.6029291357374404,0.7040633578941331,1.1672628098731306,-0.6601573478063146,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,187,187,23,23,11319
NO,2020-07-08,Norway,Europe,8950,7,1.5509612711966507,1.2021956707076928,-0.5726238818998968,0.6786398839251301,1.2967102996599003,-0.7792194282567839,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,188,188,23,23,11320
NO,2020-07-09,Norway,Europe,8965,12,1.5140676852870907,1.17334384385782,-0.5425305529143638,0.6786398839251301,1.4836993298250507,-0.898357296155026,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,189,189,23,23,11321
NO,2020-07-10,Norway,Europe,8974,19,1.5233072348231103,1.1877697572827564,-0.5425305529143638,0.6871143752481311,1.6610897128346362,-1.0174193766054953,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,190,190,23,23,11322
NO,2020-07-11,Norway,Europe,8977,10,1.5048281357510713,1.17334384385782,-0.5726238818998968,0.6786398839251301,1.7042500633313404,-1.0390945866684071,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,191,191,23,23,11323
NO,2020-07-12,Norway,Europe,8981,3,1.6525317038583467,1.43270764396629,-0.6938448972500718,0.8141132207389784,1.8744582418259224,-0.9958199539903564,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,192,192,23,23,11324
NO,2020-07-13,Norway,Europe,8984,4,1.6617712533943663,1.43270764396629,-0.7241501510876155,0.8479519238538988,2.094992194480541,-1.082369219346458,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,193,193,23,23,11325
NO,2020-07-14,Norway,Europe,9001,14,1.6710108029303856,1.43270764396629,-0.663539643412528,0.8141132207389784,2.1573330584367048,-1.1798318771817877,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,194,194,23,23,11326
NO,2020-07-15,Norway,Europe,9011,16,1.6710108029303856,1.4615594708161628,-0.6332343895749841,0.8225877120619794,2.2939795335901487,-1.2664569299856627,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,195,195,23,23,11327
NO,2020-07-16,Norway,Europe,9015,10,1.6525317038583467,1.4471335573912267,-0.6332343895749841,0.8310622033849805,2.476169240177517,-1.353081982789537,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,196,196,23,23,11328
NO,2020-07-17,Norway,Europe,9025,4,1.6432921543223273,1.418281730541354,-0.5726238818998968,0.8225877120619794,2.4569887267180563,-1.4397070355934114,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,197,197,23,23,11329
NO,2020-07-18,Norway,Europe,9028,10,1.6248130552502884,1.4039566976298787,-0.51222529907682,0.7633255349780562,2.3539039549057508,-1.4721440632400065,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,198,198,23,23,11330
NO,2020-07-19,Norway,Europe,9028,3,1.597159018876748,1.375104870780006,-0.4819200452392763,0.7294275696860525,2.327541236931287,-1.4938192733029183,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,199,199,23,23,11331
NO,2020-07-20,Norway,Europe,9034,0,1.6155735057142688,1.4039566976298787,-0.4819200452392763,0.7379020610090533,2.373084468365211,-1.526332088397286,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,200,200,23,23,11332
NO,2020-07-21,Norway,Europe,9053,10,1.6248130552502884,1.4039566976298787,-0.51222529907682,0.7802152554469746,2.476169240177517,-1.547931511012425,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,201,201,23,23,11333
NO,2020-07-22,Norway,Europe,9059,18,1.6248130552502884,1.3895307842049425,-0.51222529907682,0.7802152554469746,2.468970254810843,-1.5696067210753366,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,202,202,23,23,11334
NO,2020-07-23,Norway,Europe,9085,9,1.6340526047863078,1.4039566976298787,-0.4819200452392763,0.7718000263010573,2.423427023376918,-1.5804443261067926,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,203,203,23,23,11335
NO,2020-07-24,Norway,Europe,9092,23,1.5879194693407284,1.375104870780006,-0.51222529907682,0.7886897467699756,2.641578095094316,-1.5912819311382485,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,204,204,23,23,11336
NO,2020-07-25,Norway,Europe,9111,7,1.5509612711966507,1.3462530439301337,-0.6029291357374404,0.8987396096148208,2.8765100184822825,-1.5912819311382485,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,205,205,23,23,11337
NO,2020-07-26,Norway,Europe,9117,19,1.458695000305492,1.2165207036191679,-0.5726238818998968,0.8394774325308978,2.7902060983405463,-1.6237189587848435,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,206,206,23,23,11338
NO,2020-07-27,Norway,Europe,9132,6,1.3940827657878736,1.17334384385782,-0.5425305529143638,0.8056387294159776,2.6847216647393486,-1.5804443261067926,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,207,207,23,23,11339
NO,2020-07-28,Norway,Europe,9150,15,1.320230981734236,1.115640190158075,-0.4819200452392763,0.7463765523320544,2.5289114569781157,-1.537093905980969,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,208,208,23,23,11340
NO,2020-07-29,Norway,Europe,9172,18,1.2740978462886565,1.072463330396727,-0.42130953756418876,0.695588866571132,2.3706848065763197,-1.51549448336583,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,209,209,23,23,11341
NO,2020-07-30,Norway,Europe,9208,22,1.2463791976805982,1.058037416971791,-0.42130953756418876,0.6871143752481311,2.3155429279868294,-1.4938192733029183,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,210,210,23,23,11342
NO,2020-07-31,Norway,Europe,9240,36,1.2187251613070578,1.0436115035468547,-0.4819200452392763,0.7040633578941331,2.3706848065763197,-1.4721440632400065,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,211,211,23,23,11343
NO,2020-08-01,Norway,Europe,9253,30,1.18176696316298,1.014759676696982,-0.51222529907682,0.695588866571132,2.3994471863396747,-1.4721440632400065,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,212,212,23,23,11344
NO,2020-08-02,Norway,Europe,9268,11,1.1910065126989993,1.072463330396727,-0.5425305529143638,0.7379020610090533,2.423427023376918,-1.4397070355934114,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,213,213,23,23,11345
NO,2020-08-03,Norway,Europe,9334,15,1.1448733772534199,1.058037416971791,-0.6029291357374404,0.7548510436550552,2.3539039549057508,-1.3205691676951694,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,214,214,23,23,11346
NO,2020-08-04,Norway,Europe,9362,38,1.1356338277174005,1.072463330396727,-0.7241501510876155,0.8394774325308978,2.4018468481285673,-1.2015070872447,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,215,215,23,23,11347
NO,2020-08-05,Norway,Europe,9409,28,1.0986756295733227,1.0436115035468547,-0.7544554049251593,0.8225877120619794,2.2100752752373034,-1.082369219346458,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,216,216,23,23,11348
NO,2020-08-06,Norway,Europe,9468,46,1.0802611427358018,1.0291855901219182,-0.7845487339106922,0.8394774325308978,2.075828461872751,-0.9524695338645323,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,217,217,23,23,11349
NO,2020-08-07,Norway,Europe,9551,58,1.0802611427358018,1.0436115035468547,-0.8148539877482359,0.8479519238538988,1.9463641912343101,-0.8334074534140634,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,218,218,23,23,11350
NO,2020-08-08,Norway,Europe,9599,82,1.0802611427358018,1.058037416971791,-0.7544554049251593,0.8141132207389784,1.886439769918708,-0.8225698483826075,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,219,219,23,23,11351
NO,2020-08-09,Norway,Europe,9638,48,1.126394278181381,1.0868892438216635,-0.8451592415857797,0.8987396096148208,2.0566479484132905,-0.7792194282567839,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,220,220,23,23,11352
NO,2020-08-10,Norway,Europe,9684,35,1.0617820436637628,1.0436115035468547,-0.9057697492608672,0.915688592260823,2.094992194480541,-0.7034319804843654,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,221,221,23,23,11353
NO,2020-08-11,Norway,Europe,9751,49,0.9971698091461445,1.014759676696982,-0.9663802569359548,0.9241630835838239,2.171714248318382,-0.6168827151282638,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,222,222,23,23,11354
NO,2020-08-12,Norway,Europe,9783,69,0.987930259610125,1.058037416971791,-1.1176946012716626,1.0172639637826673,2.46417093123306,-0.5085824522614776,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,223,223,23,23,11355
NO,2020-08-13,Norway,Europe,9851,36,0.9786907100741057,1.0868892438216635,-1.1783051089467502,1.0003742433137492,2.380266672880215,-0.42195739945760347,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,No policy,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,224,224,23,23,11356
NO,2020-08-14,Norway,Europe,9908,69,0.9971698091461445,1.115640190158075,-1.1783051089467502,0.9834252606677472,2.2795815628568006,-0.335332346653729,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,Recommended,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,225,225,23,23,11357
NO,2020-08-15,Norway,Europe,9965,57,1.0248884577542028,1.1444920170079478,-1.1479998551092063,0.9495865575528268,2.2508191830934456,-0.3137329240385895,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,Recommended,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,226,226,23,23,11358
NO,2020-08-16,Norway,Europe,10005,56,0.9602762232365845,1.014759676696982,-1.1176946012716626,0.907214100937822,2.2196571415411985,-0.30289531900713357,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,Recommended,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,227,227,23,23,11359
NO,2020-08-17,Norway,Europe,10060,39,0.9417971241645456,0.9860087303605705,-1.1479998551092063,0.915688592260823,2.1884950999889514,-0.21627026620325945,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,Recommended,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,228,228,23,23,11360
NO,2020-08-18,Norway,Europe,10111,59,0.9140784755564874,0.9571569035106979,-1.1783051089467502,0.915688592260823,2.097391856269432,-0.10797000333647351,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,Recommended,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,229,229,23,23,11361
NO,2020-08-19,Norway,Europe,10162,53,0.8956639887189661,0.9283050766608252,-1.1479998551092063,0.8903243804689038,1.8552777283664619,-0.02134495053259911,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,Recommended,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,230,230,23,23,11362
NO,2020-08-20,Norway,Europe,10197,51,0.8587057905748885,0.856276390049605,-1.1479998551092063,0.8903243804689038,1.7497932947652648,0.06520431482350306,Anyone with symptoms,Comprehensive tracing,-0.3940942152837689,None,Recommended,>50% of lost salary,Recommend movement restriction,Ban on high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,231,231,23,23,11363
NO,2020-08-21,Norway,Europe,10275,37,0.7940935560572702,0.8129986497747961,-1.087389347434119,0.8394774325308978,1.4765003444583766,0.1626669726588331,Anyone with symptoms,Comprehensive tracing,-0.5218067723607913,None,Recommended,>50% of lost salary,Recommend movement restriction,Quarantine from high-risk regions,Coordinated information campaign,No measures,10-100 people,No measures,Recommended,-0.4439650340170347,-0.4407299836131181,No measures,Recommended,5367580,238.64426877470356,232,232,23,23,11364
